9,4,58920
9,4,52722
9,3,38374
9,3,68303
9,3,117165
9,4,26228
8,5,280990
9,3,140000
9,4,81993
8,5,313495
8,4,335935
8,4,426142
9,4,101609
9,4,47692
9,4,95698
8,4,247975
8,5,353028
7,5,346132
8,5,336455
9,4,17561
8,5,288607
9,4,115307
8,5,352871
8,5,282660
8,5,429442
9,4,49049
9,4,100893
8,5,295500
9,4,41025
9,4,111829
8,5,411650
7,5,515678
7,5,434321
8,5,308668
9,4,120866
9,4,39973
8,4,415019
9,4,132551
9,4,165293
7,5,571879
9,4,162967
8,5,384691
8,5,454960
8,5,524205
8,5,373084
8,5,493437
9,4,166348
9,3,293539
8,5,524049
9,4,154237
9,4,148742
9,4,223844
9,4,210638
9,4,184826
8,4,346653
9,4,162222
9,4,140904
8,5,529686
9,4,163522
9,4,217237
9,4,111228
9,4,31085
9,4,210287
9,4,144111
9,4,117022
9,4,41550
9,4,243478
8,5,459005
9,4,102344
8,5,373795
9,4,241030
8,5,364952
8,5,407643
8,5,430404
9,4,44539
8,5,578421
9,4,155434
7,5,705839
9,4,134684
9,4,164654
8,5,554900
9,4,217414
8,5,402045
8,5,479756
9,4,261098
8,5,655055
9,4,240705
9,5,74566
9,5,22428
9,4,182758
9,4,260508
9,4,116887
9,4,211077
9,4,285468
9,4,205142
9,4,292352
8,5,557415
8,5,615781
8,5,625479
9,4,374914
8,5,539660
9,4,277349
9,4,391310
9,4,215506
9,4,251380
8,5,747856
9,4,295194
9,5,173149
8,5,661660
9,4,294367
9,4,343009
9,4,428995
8,5,694024
9,5,110349
8,5,813104
9,4,385692
8,5,684466
9,4,302780
9,4,423993
8,5,751434
9,4,324064
9,4,467763
9,4,454511
9,5,252855
8,5,851348
9,4,426880
9,4,507887
8,5,678364
9,4,378401
8,5,816261
8,5,667577
9,4,423324
9,4,543589
8,5,978232
8,5,794198
8,5,968074
9,4,538392
9,4,585214
9,4,532676
8,5,842855
9,4,573797
9,4,554249
9,4,497949
9,5,448478
9,5,397238
8,5,958379
9,5,507969
9,4,720885
9,4,670880
9,4,576014
10,2,2816
8,5,1114189
8,5,1019679
10,2,1395
8,5,1057869
10,2,1029
10,2,4969
10,2,845
10,2,2004
10,2,1388
10,2,222
10,2,661
10,2,393
10,2,195
9,5,257699
10,2,1604
10,2,5781
10,2,407
10,2,8028
